ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (Skill level): Total,2015,16.61,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (Skill level): Total,2015,13.19,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): Total,2016,15.41,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 1. Managers,2016,25.04,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 2. Professionals,2016,21.31,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,14.69,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2016,11.35,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2016,9.81,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,10.07,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2016,13.02,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,11.13,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2016,8.83,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): Total,2016,17.11,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 1. Managers,2016,27.16,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 2. Professionals,2016,22.9,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,16.11,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2016,11.92,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2016,10.99,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,10.08,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2016,13.2,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,11.39,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2016,9.37,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): Total,2016,13.69,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 1. Managers,2016,21.23,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 2. Professionals,2016,19.7,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,13.35,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2016,11.11,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2016,9.28,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,9.9,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2016,10.34,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,9.33,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2016,8.19,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (Skill level): Total,2016,15.41,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (Skill level): Total,2016,17.11,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (Skill level): Total,2016,13.69,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): Total,2017,15.85,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 1. Managers,2017,26.01,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 2. Professionals,2017,21.7,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,15.06,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2017,11.81,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2017,10.27,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,10.2,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2017,13.37,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,11.48,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2017,9.15,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): Total,2017,17.56,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 1. Managers,2017,28.17,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 2. Professionals,2017,23.36,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,16.48,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2017,12.31,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2017,11.75,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,10.22,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2017,13.56,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,11.74,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2017,9.7,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): Total,2017,14.1,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 1. Managers,2017,22.22,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 2. Professionals,2017,20.05,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,13.65,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2017,11.58,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2017,9.59,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,10.01,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2017,10.54,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,9.52,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2017,8.52,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (Skill level): Total,2017,15.85,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (Skill level): Total,2017,17.56,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (Skill level): Total,2017,14.1,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): Total,2018,16.58,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 1. Managers,2018,26.95,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 2. Professionals,2018,22.5,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,15.78,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2018,12.64,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
